id,forager_id,item_id,kg
2c465d95-3699-4e59-b5ea-8f1c4da824d4,33a9ec29-9e3f-482a-ae75-55e279806133,25,3.11450245921244
4a041c78-3c40-4693-ac0d-8e59db4cd6f0,6b0aea7c-0593-443d-9442-60dfb8ee826b,21,1.73860671298514
5d58c440-d039-45fb-840c-e2c77d3f7097,79d64fc1-0275-40c0-afe2-9ac049587a8a,18,0.226238321012928
605e0ebc-0cc2-459b-9a33-760ed684fcec,7f3e1554-8e5e-4857-901b-29f0dd0ef6e1,5,3.19025517110259
996718f9-f5ae-4144-8707-c8f66334c39c,c9375f50-f3df-4bb9-96e0-4606f1a294cb,12,2.58866531880976
286bce67-8d24-4d2e-a845-a686998cf198,caf3b7a2-f7ab-4673-896e-6f13d1c3c459,14,3.47848918902617
c17db5a9-a498-4666-878c-fc9a4c2bf5e8,795bdeb3-37ce-4f86-8ad1-ece1000d9626,4,4.94524226274585
696bdde1-521d-41c3-be93-e9ad5163a266,603a55ff-52a4-48e0-b5d5-ee6ce7442584,9,3.35782640988837
0a5e20d1-7b27-4501-9894-9431f0045ee2,c948e7c5-5a64-42e1-beda-26ff0d16b03a,11,4.83253860591563
d23d07d5-b537-4f8c-b7ad-46b7310e9cfe,2bdbe20a-e08d-41f7-9df5-3b3b2b570fca,17,4.47507359049054
6cd4c2d2-85c7-4479-8da9-a2ef71540c78,522c79d2-1b0b-46ed-a694-26d9eb6ed1c0,15,4.2937435065367
f143773e-a0d5-40e7-b818-e643487670e4,acdc1f17-1924-45d5-b9f1-1fbfe7127fe9,10,4.2547841155691
2197f402-b17d-46cd-ae67-6e063145e1ff,06c1297c-7116-4d9d-ae6b-b9b2adcd716d,17,1.43714653148183
53eb0cbf-ab5f-481d-adcb-d81ebe26de37,8369ed92-28c7-43f7-953e-4fa6125551c3,14,3.3456025636036
0858d773-97f7-4caf-9050-aad7650bda28,683de358-17e9-452d-8e5c-1281aba6c7af,9,4.57796349389384
dcd66f65-3812-4e6e-8d38-ebb479341206,f0c8ea43-edb1-4892-8421-b383e99d6a4d,8,1.63224376800109
ea823493-c8ae-4efb-ae1c-156b69d8b25b,e1f28a40-3bb8-4957-9e7e-1613ae8c71bb,7,3.7206309048555
49c75a52-9532-4d60-8d38-32ec0790d632,bbde2e78-274f-4920-b571-324d00f52962,14,1.30205584038145
978ddd90-2f44-4b8d-ab32-124f88c2df8d,298293c4-c348-4e2d-a5d7-2fa9e581d9da,14,3.31747607934171
42bc238b-7692-4c1c-b9a9-1da582ea2cd2,2f813385-2de2-4334-b361-74692c6962b9,10,3.02150377431954
72c152e2-bb22-4757-9a42-7e3f57ee13da,ce7bff24-3d22-4911-98eb-38b2f40b41ee,11,3.54564350016678
cf1ab44c-7b01-498d-af99-2fc80de0b996,b8f8100e-7110-4e95-8957-3ea9896129c1,3,2.49479913254958
442b866f-121b-48b9-9624-ccde77dd4699,93c4ac15-8add-4d53-8dc9-ee0f03234530,22,2.63669137253272
f543b110-1727-4e00-a3da-a82355de039e,56beb46c-843f-4a98-a191-3cf0cb4d8d7b,3,3.19900999213523
38c6fbc1-4f82-4a9b-a06e-2a57e25c6e32,3594edf3-2bfa-49ba-b927-9d3a57d444fb,24,3.44474347687547
34eba598-cf03-4c27-abc3-4a05a60e0dab,e1f28a40-3bb8-4957-9e7e-1613ae8c71bb,26,2.32914811094718
592621f3-6f99-4025-8219-5ed6a033b89a,df6ccd1f-ca2f-4f1b-81d8-98ad5469db34,8,3.57874919580237
89f7e4d6-a33c-4b48-8a0f-09de1ff033fd,22f8f917-9697-48de-994c-a82bd5a8c778,23,3.53530927711879
e6191034-5dda-4d6d-aabd-6f47153b0136,775b91fd-d02a-4b31-afb6-11cb25675dc1,19,3.7538881429722
9b410c2d-204c-454a-8229-97551d5a9356,dc59617e-ff83-4abf-be0a-cd212e9e886f,27,2.62647693386603
55143210-4796-4d84-a8e6-470b78d567ed,d3676537-0b05-4329-9f5e-e69792c95111,27,3.43450426502829
94ab4668-e399-4bd1-9d40-1df4f51a2022,f50371a2-2ac2-48be-add2-1644ed3d63b1,11,4.98571156043825
be2820ba-41ef-4e8b-bd12-66f924e4ba56,79d64fc1-0275-40c0-afe2-9ac049587a8a,27,4.12220918285763
a4fb23ae-dbf0-44dc-baf9-cabca72b0ca3,8114ba20-3ef1-432c-a29b-f6f1640dc7c4,7,3.04242670430915
eee709b7-0f07-41b3-b804-3454df4af17a,860f7fe9-74cb-4198-969b-ea5ffa851d29,25,2.63356155126056
2b0dcee6-6921-41a5-9312-76e3ad55091e,b7bec8e3-9baf-4f72-8c36-436a5fd07b4d,23,3.32894901420406
8523f150-e940-4833-8e69-fe2349b4c920,d63796ea-1bcd-4446-8156-6bf5a7b9af3d,19,2.98524300227186
4a7b15c7-0cf2-4b57-bc14-90d3dbf065bd,f146be2c-72f9-4679-b568-21454804b09c,15,3.20401340858266
10cad48d-5876-43fe-af9c-84d9bbbe6e63,be0ada8b-9791-4038-93d5-c8ff759792c5,19,0.894892735218114
