id,forager_id,item_id,kg
b1469e19-ef42-47dd-87ea-235c2d8ac7e6,f90a10b3-6ada-4dc9-981d-07adb4d9524e,14,2.15713180920907
e8847383-6967-4a14-824a-a15a18f14dd4,b1926469-62f0-4f8a-b72b-f868b11a8ce2,4,4.13769081646469
ef706e18-b16b-45db-9b2b-47e35a277b1a,72e3ff1a-ddf8-48c8-a542-64afadab78bc,2,3.64199042941536
c965aecd-32a0-4242-b0cc-335b5b59bd53,29cc14e2-159e-48bf-905c-912f4678c0c3,9,4.70208577318214
c730fe6a-d601-4da3-bcaf-2910998db7b9,e4195d14-e95d-4f19-be0d-9a44e9502120,12,0.849383473652128
f46e08b8-43d3-4f76-855e-4cf70d502ccf,33973607-0bc2-444b-8e0d-68a38dc0cf65,21,1.86718573866747
02a05408-eb25-46cc-b0bd-868257a12774,8c682f2a-9a4f-4c1b-9709-28b2568017a8,21,4.14035884609463
a692a3e5-09e4-4b10-8e4b-928683fd25bc,40d5f814-7178-40ac-a365-3143b7bbd149,2,3.39494894402798
d54100bf-920e-4f35-a26b-c2c6c11798dc,33a9ec29-9e3f-482a-ae75-55e279806133,22,3.07789822005569
2384bdc8-02dc-4f0b-8645-af0e2c958892,a3efd4e5-ca69-4c28-aa1e-a54563c3cf58,27,4.53958000719528
c3ac79eb-f444-44e7-b373-a8b340f0fa96,af05ce15-3829-4707-816c-0ed4df236e09,6,5.00700881691045
0e18872e-5283-440f-9f21-cbb1b6ad5033,50c06548-f5f0-4bbc-8f5b-d2310dc9c053,12,3.25371920501521
587764c7-b7e0-4be5-a6ae-850981faeff4,0f828258-9722-439b-b575-2e7f22742315,25,2.8256049344901
bd37ee6d-5e4e-4d90-b8a9-70a434ac53c1,0ebb0f63-5cea-49f2-98db-a73797c9aa54,19,0.27358171994499
76ab851e-eb99-4c11-a514-dafd4fbe48ea,68eaa13f-a1e7-44ac-9533-155f9426f70b,6,1.87746563766965
82cd177b-1a9b-441b-b0f3-e5f3332e79b7,826c1b9c-88d0-4f94-950a-ac20740eb2e6,8,4.96166344017799
bf26b76b-a12b-4564-84ce-38f4fdafd968,28615826-c9f4-464b-bd09-ac52ef17fd7b,21,0.729750290247495
407859dc-e053-45d6-8a6f-6bffd74ad71b,445af03a-a6de-4798-b45d-044955ad9401,22,1.2905357107476
4c84f5da-4911-4478-9718-e7529b9d21c8,337e547f-99b9-421b-9e6e-fbfaadc56ad5,6,2.93818906770935
84247a24-e429-4e34-b643-461027ac5115,0a2367b4-10c9-4713-b670-5f2d2acf7534,8,0.500724476389924
3c653cdd-c530-4c8c-be71-f59889932333,d071a8fb-0eef-4a32-9937-c1023e78ba77,4,2.66199784230534
0db11160-4de8-47e0-81fb-8289910cb0c7,77133261-e856-4e52-997b-db754ea99848,4,4.90240039751045
8c403d3a-e803-4f5f-9927-80f4b7f8f65c,bc186853-8d47-4693-ac3e-4978c2f84bee,1,1.61329611731381
