id,forager_id,item_id,kg
24866842-edcb-4280-817c-b92085e672d3,362ff1f9-a5b9-4e57-bf75-079464f17902,27,4.7083934207486
6c2d4088-518b-4144-9a90-b96c56f4024c,2a3ae84e-7114-409e-a731-444d33cc383d,6,2.9146593006396
9d9588c8-bd07-4402-85ab-5830052d2185,bef5bfe1-5fc9-4a55-a270-80a379346878,27,4.57200208877772
cfbdd044-6e77-498d-a870-6d124db23343,afb3e11f-9517-4d2d-aa93-e14d1b736717,2,0.700153794791621
141f5327-0074-4a4f-b128-bb63bb360122,72516d06-fc6d-49a5-9fe4-2d8dd7279e6e,19,1.21920384276621
b63d71c3-7a80-43ec-bce8-38d2a7020afd,02f68c84-67f9-4210-9db3-b71aae238a2e,19,4.43867951358607
fc0462b9-39e4-44f7-bc66-7696d4ecabfc,f1f29854-774b-424c-b637-ab3a7e73977b,24,4.53875987056585
d31a23fa-5870-421f-b0c3-2e2af367b69b,bf89c97e-bfb2-4c14-a1ca-92e81160a0e4,22,3.62436869569326
7637e7cf-89b3-4406-b472-554e502d3b61,11db7255-1d0e-41cc-b5f6-0d8bb2364a38,11,2.78570775524048
22748051-1219-4d89-89cf-fbaacae1b27b,2420158d-674d-47d7-a4b3-dcc277f813d5,2,3.45280574548654
41aef20a-06b8-4b4b-8ff6-53ee5555c34f,5bffe140-6d82-4227-a1e8-359913915ccb,14,3.30847701197885
a7d6ac9f-534a-45ab-85ca-649a51ef472d,362ff1f9-a5b9-4e57-bf75-079464f17902,17,2.47629377859472
38d27198-9870-4441-b944-36ca58ab65b7,05ae5ec3-3ce9-4fe8-9188-5fc4f13bae4a,4,0.369917019302918
75e9d7d2-6f52-451c-b860-70af00864259,6827c3a7-2b58-4a4b-ae73-858ec431fa05,25,3.93634881527924
4bfc5303-7ee9-497a-8c06-37e7151c14a7,aa4f402d-b14b-4127-b8d8-7d9752a93b0b,24,4.73343416090749
2b29d9e6-6bda-4864-8f61-093d510ade0c,17e254a3-bfe8-4310-9388-67e17f97ae74,13,1.92697297158976
7b42dba9-c0a4-4623-8087-7f9ba13b5e92,ae438493-f7ad-4c6f-bb11-08de1762367f,20,0.331614103648632
568904f0-872b-4dae-8e8f-97ae3a23dad2,9838e76d-e0bd-4780-ab19-5644d3b13f20,14,2.01996388692407
c9b85726-e39f-45ad-86c6-0e685bebc32d,1fee40e2-44a2-4c08-bdaa-ab935123686a,7,2.93190129456664
bdd25813-a05b-452d-b5ee-2bfe5f573ebf,7f7baefc-6f1b-4122-8048-ebdb64c63d6c,4,4.11296436042197
edf44b9a-77e3-4317-9003-c538abbaf276,e3f06396-2965-4540-bad0-d83c9db265db,25,3.18212032219494
fc80407a-d0ab-4191-8156-02bed99ef8de,dfaefa63-d2c3-4050-b4fd-ba1d54e2534f,3,3.83251541458653
42925df9-93f9-4d16-9b17-75594a2cd7c4,eb834702-e31a-4b38-867b-67f4be0af1ab,18,2.09034183844474
3cbaee9f-6024-414d-8e9b-81c2832a2159,f04fa212-a539-4ffe-ae97-f9ac40351359,10,4.303930969445
e7251b9b-2490-41ba-a5fd-301e7b43aa45,298293c4-c348-4e2d-a5d7-2fa9e581d9da,21,4.66758255584519
a2c0e5dc-34a3-412f-84de-35d62e436e7c,bc8c2e46-f9f4-43bc-80d8-44caede856d7,17,1.7373127101163
